KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0414, C4H3N5O3F0, 62.836504429, 11.954882254
0415, C4H4N6O3F0, 121.343061521, 60.822820353
0416, C4H5N5O4F0, 36.936522795, -30.088772211
0417, C4H3N5O6F0, 57.970876382, -.733883955
0418, C3H4N8O6F0, 91.11121090, 22.05892760
0419, C4H6N8O6F0, 85.26338944, .22685479
0420, C4H6N8O7F0, 89.92012370, 3.12050498
0421, C5H8N8O7F0, 37.82197865, -66.09329160
0422, C8H10N16O12F0, 168.80637751, 8.61841913
0423, C8H10N16O14F0, 183.42897994, 19.97338541
0424, C3H3N5O4F0, 65.302536917, 14.245177564
0425, C3H3N5O4F0, 60.556915276, 9.603095089
0426, C3H4N4O2F0, 54.285378755, 4.269372658
0427, C3H3N7O2F0, 134.439051671, 82.901647637
0428, C6H6N8O4F0, 117.034197451, 27.254387683
0429, C5H4N8O10F0, 79.27666946, -6.18047955
0430, C5H4N8O10F0, 76.52919462, -8.66189057
0431, C5H5N7O8F0, 68.08037880, -16.34294783
0432, C5H4N10O8F0, 147.48064868, 61.53968987
0433, C8H8N10O8F0, 83.24130215, -40.60289363
0434, C8H6N12O12F0, 131.93852297, 6.26701882
0435, C8H4N10O6F0, 128.24015612, 35.38498954
0436, C8H4N10O12F0, 128.51765148, 21.37727665
0437, C8H4N14O8F0, 262.93962386, 154.58815582
0438, C8H4N14O8F0, 269.66711477, 161.52711822
0439, C8H8N10O8F0, 85.58775428, -38.49865975
0440, C8H6N12O12F0, 130.29901038, 4.52710440
0441, C4H4N6O4F0, 98.465208769, 34.846542463
0442, C4H1N7O2F0, 158.030103554, 115.534688400
0443, C8H6N12O13F0, 111.17759661, -14.96683281
0444, C10H10N14O8F0, 158.98606718, 3.78726611
0445, C10H8N12O8F0, 178.33293407, 41.35652822
0446, C10H7N15O12F0, 171.87230815, 24.03050018
0447, C10H6N14O12F0, 202.39358683, 63.96637746
0448, C10H5N13O12F0, 170.80981750, 41.34100713
0449, C10H4N14O14F0, 198.41166645, 68.72667845
0450, C20H16N28O16F0, 360.54940366, 75.12595795
0451, C20H12N24O16F0, 396.33643169, 147.75561759
0452, C20H8N28O24F0, 453.83551545, 201.79398318
0453, C10H8N16O6F0, 323.45540450, 180.18237484
0454, C2H4N4O4F0, 2.685397108, -47.668026994
0455, C4H2N6O4F0, 96.726832172, 44.990011612
0456, C6H4N8O10F0, 62.93778473, -27.10871758
0457, C4H0N8O8F0, 160.57652672, 108.58493602
0458, C4H4N8O4F0, 149.650380206, 79.845530919
0459, C4H2N10O8F0, 178.41269875, 107.69733160
0460, C2H4N4O4F0, 2.685397108, -47.668026994
0461, C2H5N5O4F0, 31.782616951, -27.799662326
0462, C6H8N10O8F0, 101.27977076, -13.06819867
0463, C6H4N8O10F0, 62.93778473, -27.10871758
0464, C6H4N8O8F0, 85.77464421, .65554075
0465, C7H4N8O8F0, 16.98590515, -72.43389735
0466, C6H4N10O10F0, 65.44192707, -29.78737069
0467, C6H4N12O4F0, 257.08149357, 170.16081011
0468, C6H4N12O2F0, 282.05379985, 200.24625746
0469, C4H2N10O6F0, 203.57706007, 140.26147912
0470, C4H2N10O6F0, 139.01432064, 74.96392614
0471, C3H3N5O5F0, 42.349339331, -10.282224189
0472, C3H2N4O6F0, -31.169230563, -77.220439202
0473, C6H2N10O10F0, 123.41275278, 42.33939476
0474, C4H2N8O10F0, 66.49837787, -2.41980183
0475, C4H2N6O3F0, 123.255085041, 75.462572028
0476, C4H2N6O4F0, 112.535532084, 62.257043059
0477, C3H5N7O0F0, 131.412915033, 71.064891264
0478, C3H3N7O2F0, 114.835744591, 62.908030309
0479, C5H5N9O4F0, 121.401251149, 39.523924917
0480, C5H3N9O6F0, 145.02590889, 71.55822352
0481, C5H3N11O4F0, 214.85574016, 140.85780926
0482, C7H0N10O15F0, 64.31733757, -17.80643818
0483, C7H3N9O8F0, 118.82516632, 32.53400522
0484, C8H5N9O8F0, 108.30666552, 5.66039559
0485, C7H4N10O8F0, 157.51609574, 61.98164629
0486, C7H3N11O10F0, 166.66248908, 70.68219313
0487, C4H2N6O9F0, 26.78198134, -34.54461081
0488, C4H0N8O13F0, 67.92445258, 6.50561538
0489, C8H6N12O12F0, 130.29901038, 4.52710440
0490, C6H5N11O8F0, 161.62550354, 61.82115447
